"cell","IPCC","IPCC_reduced"
"AGO.3723","tropical_moist","tropical_moist"
"AGO.3724","tropical_moist","tropical_moist"
"AGO.3815","tropical_montane","tropical_moist"
"AGO.3816","tropical_montane","tropical_moist"
"AGO.3817","tropical_montane","tropical_moist"
"AGO.3818","tropical_montane","tropical_moist"
"AGO.3819","tropical_montane","tropical_moist"
"AGO.3820","tropical_montane","tropical_moist"
"AGO.3821","tropical_montane","tropical_moist"
"AGO.3822","tropical_montane","tropical_moist"
"AGO.3823","tropical_montane","tropical_moist"
"AGO.3824","tropical_montane","tropical_moist"
"AGO.3825","tropical_montane","tropical_moist"
"AGO.3826","tropical_montane","tropical_moist"
"AGO.3827","tropical_montane","tropical_moist"
"AGO.3828","tropical_montane","tropical_moist"
"AGO.3829","tropical_montane","tropical_moist"
"AGO.3830","tropical_montane","tropical_moist"
"AGO.3831","tropical_montane","tropical_moist"
"AGO.3832","tropical_moist","tropical_moist"
"AGO.3833","tropical_moist","tropical_moist"
"AGO.3834","tropical_moist","tropical_moist"
"AGO.3835","tropical_moist","tropical_moist"
"AGO.3836","tropical_moist","tropical_moist"
"AGO.3926","tropical_montane","tropical_moist"
"AGO.3927","tropical_montane","tropical_moist"
"AGO.3928","tropical_montane","tropical_moist"
"AGO.3929","tropical_montane","tropical_moist"
"AGO.3930","tropical_montane","tropical_moist"
"AGO.3931","tropical_montane","tropical_moist"
"AGO.3932","tropical_montane","tropical_moist"
"AGO.3933","tropical_montane","tropical_moist"
"AGO.3934","tropical_montane","tropical_moist"
"AGO.3935","tropical_montane","tropical_moist"
"AGO.3936","tropical_montane","tropical_moist"
"AGO.3937","tropical_montane","tropical_moist"
"AGO.3938","tropical_montane","tropical_moist"
"AGO.3939","tropical_montane","tropical_moist"
"AGO.3940","tropical_montane","tropical_moist"
"AGO.3941","tropical_montane","tropical_moist"
"AGO.3942","tropical_montane","tropical_moist"
"AGO.3943","tropical_moist","tropical_moist"
"AGO.3944","tropical_moist","tropical_moist"
"AGO.3945","tropical_moist","tropical_moist"
"AGO.3946","tropical_moist","tropical_moist"
"AGO.4037","tropical_montane","tropical_moist"
"AGO.4038","tropical_montane","tropical_moist"
"AGO.4039","tropical_montane","tropical_moist"
"AGO.4040","tropical_montane","tropical_moist"
"AGO.4041","tropical_montane","tropical_moist"
"AGO.4042","tropical_montane","tropical_moist"
"AGO.4043","tropical_montane","tropical_moist"
"AGO.4044","tropical_montane","tropical_moist"
"AGO.4045","tropical_montane","tropical_moist"
"AGO.4046","tropical_montane","tropical_moist"
"AGO.4047","tropical_montane","tropical_moist"
"AGO.4048","tropical_montane","tropical_moist"
"AGO.4049","tropical_montane","tropical_moist"
"AGO.4050","tropical_montane","tropical_moist"
"AGO.4051","tropical_montane","tropical_moist"
"AGO.4052","tropical_montane","tropical_moist"
"AGO.4053","tropical_moist","tropical_moist"
"AGO.4054","tropical_moist","tropical_moist"
"AGO.4055","tropical_moist","tropical_moist"
"AGO.4056","tropical_moist","tropical_moist"
"AGO.4057","tropical_moist","tropical_moist"
"AGO.4146","tropical_montane","tropical_moist"
"AGO.4147","tropical_montane","tropical_moist"
"AGO.4148","tropical_montane","tropical_moist"
"AGO.4156","tropical_montane","tropical_moist"
"AGO.4157","tropical_montane","tropical_moist"
"AGO.4158","tropical_montane","tropical_moist"
"AGO.4159","tropical_montane","tropical_moist"
"AGO.4160","tropical_moist","tropical_moist"
"AGO.4161","tropical_moist","tropical_moist"
"AGO.4255","tropical_dry","tropical_dry"
"AGO.4256","tropical_dry","tropical_dry"
"AGO.4265","tropical_montane","tropical_moist"
"AGO.4266","tropical_montane","tropical_moist"
"AGO.4267","tropical_montane","tropical_moist"
"AGO.4268","tropical_montane","tropical_moist"
"AGO.4373","tropical_montane","tropical_moist"
"AGO.4374","tropical_montane","tropical_moist"
"AGO.4375","tropical_montane","tropical_moist"
"AGO.4376","tropical_montane","tropical_moist"
"AGO.4481","tropical_montane","tropical_moist"
"AGO.4482","tropical_montane","tropical_moist"
"AGO.4483","tropical_montane","tropical_moist"
"AGO.4484","tropical_montane","tropical_moist"
"ALB.15239","cool_temperate_moist","temperate_moist"
"ALB.15240","warm_temperate_moist","temperate_moist"
"ALB.15241","warm_temperate_moist","temperate_moist"
"ALB.15242","cool_temperate_moist","temperate_moist"
"ALB.15243","cool_temperate_moist","temperate_moist"
"ALB.15282","cool_temperate_moist","temperate_moist"
"ALB.15283","cool_temperate_moist","temperate_moist"
"ALB.15284","cool_temperate_moist","temperate_moist"
"ALB.15285","cool_temperate_moist","temperate_moist"
"ALB.15286","cool_temperate_moist","temperate_moist"
"ALB.15327","cool_temperate_moist","temperate_moist"
"ARE.41102","tropical_dry","tropical_dry"
"ARE.41103","tropical_dry","tropical_dry"
"ARE.41135","tropical_dry","tropical_dry"
"ARE.41136","tropical_dry","tropical_dry"
"ARE.41170","tropical_dry","tropical_dry"
"ARE.41171","tropical_dry","tropical_dry"
"ARE.41203","tropical_dry","tropical_dry"
"ARE.41204","tropical_dry","tropical_dry"
"ARE.41205","tropical_dry","tropical_dry"
"ARE.41238","tropical_dry","tropical_dry"
"ARE.41239","tropical_dry","tropical_dry"
"ARE.41240","tropical_dry","tropical_dry"
"ARE.41241","tropical_dry","tropical_dry"
"ARE.41275","tropical_dry","tropical_dry"
"ARE.41276","tropical_dry","tropical_dry"
"ARE.41277","tropical_dry","tropical_dry"
"ARE.41278","tropical_dry","tropical_dry"
"ARE.41279","tropical_dry","tropical_dry"
"ARE.41314","tropical_dry","tropical_dry"
"ARE.41315","tropical_dry","tropical_dry"
"ARE.41316","tropical_dry","tropical_dry"
"ARE.41317","tropical_dry","tropical_dry"
"ARE.41318","tropical_dry","tropical_dry"
"ARE.41354","tropical_dry","tropical_dry"
"ARE.41355","tropical_dry","tropical_dry"
"ARE.41356","tropical_dry","tropical_dry"
"ARE.41393","tropical_dry","tropical_dry"
"ARE.41394","tropical_dry","tropical_dry"
"ARG.32139","cool_temperate_dry","temperate_dry"
"ARG.32140","cool_temperate_dry","temperate_dry"
"ARG.32141","cool_temperate_moist","temperate_moist"
"ARG.32232","cool_temperate_dry","temperate_dry"
"ARG.32233","cool_temperate_dry","temperate_dry"
"ARG.32234","cool_temperate_dry","temperate_dry"
"ARG.32235","cool_temperate_dry","temperate_dry"
"ARG.32236","cool_temperate_dry","temperate_dry"
"ARG.32237","cool_temperate_dry","temperate_dry"
"ARG.32238","cool_temperate_dry","temperate_dry"
"ARG.32239","polar_moist","temperate_moist"
"ARG.32332","cool_temperate_dry","temperate_dry"
"ARG.32333","cool_temperate_dry","temperate_dry"
"ARG.32334","cool_temperate_dry","temperate_dry"
"ARG.32335","cool_temperate_dry","temperate_dry"
"ARG.32336","cool_temperate_dry","temperate_dry"
"ARG.32337","cool_temperate_dry","temperate_dry"
"ARG.32338","cool_temperate_dry","temperate_dry"
"ARG.32339","cool_temperate_dry","temperate_dry"
"ARG.32340","cool_temperate_dry","temperate_dry"
"ARG.32341","polar_moist","temperate_moist"
"ARG.32342","cool_temperate_dry","temperate_dry"
"ARG.32349","cool_temperate_moist","temperate_moist"
"ARG.32350","cool_temperate_moist","temperate_moist"
"ARG.32351","cool_temperate_moist","temperate_moist"
"ARG.32352","cool_temperate_moist","temperate_moist"
"ARG.32353","cool_temperate_moist","temperate_moist"
"ARG.32354","cool_temperate_moist","temperate_moist"
"ARG.32436","cool_temperate_dry","temperate_dry"
"ARG.32437","cool_temperate_dry","temperate_dry"
"ARG.32438","cool_temperate_dry","temperate_dry"
"ARG.32439","cool_temperate_dry","temperate_dry"
"ARG.32440","cool_temperate_dry","temperate_dry"
"ARG.32441","cool_temperate_dry","temperate_dry"
"ARG.32442","cool_temperate_dry","temperate_dry"
"ARG.32443","cool_temperate_dry","temperate_dry"
"ARG.32444","cool_temperate_dry","temperate_dry"
"ARG.32445","cool_temperate_dry","temperate_dry"
"ARG.32446","cool_temperate_dry","temperate_dry"
"ARG.32447","cool_temperate_dry","temperate_dry"
"ARG.32448","cool_temperate_dry","temperate_dry"
"ARG.32449","cool_temperate_dry","temperate_dry"
"ARG.32450","cool_temperate_dry","temperate_dry"
"ARG.32451","cool_temperate_dry","temperate_dry"
"ARG.32452","cool_temperate_dry","temperate_dry"
"ARG.32453","cool_temperate_dry","temperate_dry"
"ARG.32454","cool_temperate_dry","temperate_dry"
"ARG.32455","cool_temperate_dry","temperate_dry"
"ARG.32456","cool_temperate_dry","temperate_dry"
"ARG.32457","cool_temperate_moist","temperate_moist"
"ARG.32458","cool_temperate_moist","temperate_moist"
"ARG.32459","cool_temperate_dry","temperate_dry"
"ARG.32460","cool_temperate_dry","temperate_dry"
"ARG.32461","cool_temperate_moist","temperate_moist"
"ARG.32551","cool_temperate_dry","temperate_dry"
"ARG.32552","cool_temperate_dry","temperate_dry"
"ARG.32553","cool_temperate_dry","temperate_dry"
"ARG.32554","cool_temperate_dry","temperate_dry"
"ARG.32555","cool_temperate_dry","temperate_dry"
"ARG.32556","cool_temperate_dry","temperate_dry"
"ARG.32557","cool_temperate_dry","temperate_dry"
"ARG.32558","cool_temperate_dry","temperate_dry"
"ARG.32559","cool_temperate_dry","temperate_dry"
"ARG.32560","cool_temperate_dry","temperate_dry"
"ARG.32561","cool_temperate_dry","temperate_dry"
"ARG.32562","cool_temperate_dry","temperate_dry"
"ARG.32563","cool_temperate_dry","temperate_dry"
"ARG.32564","cool_temperate_dry","temperate_dry"
"ARG.32565","cool_temperate_dry","temperate_dry"
"ARG.32566","cool_temperate_dry","temperate_dry"
"ARG.32567","cool_temperate_dry","temperate_dry"
"ARG.32568","cool_temperate_dry","temperate_dry"
"ARG.32569","cool_temperate_dry","temperate_dry"
"ARG.32570","cool_temperate_dry","temperate_dry"
"ARG.32571","cool_temperate_dry","temperate_dry"
"ARG.32572","cool_temperate_dry","temperate_dry"
"ARG.32573","cool_temperate_dry","temperate_dry"
"ARG.32574","cool_temperate_dry","temperate_dry"
"ARG.32575","cool_temperate_dry","temperate_dry"
"ARG.32576","cool_temperate_dry","temperate_dry"
"ARG.32577","cool_temperate_dry","temperate_dry"
"ARG.32578","cool_temperate_dry","temperate_dry"
"ARG.32579","cool_temperate_dry","temperate_dry"
"ARG.32580","cool_temperate_dry","temperate_dry"
"ARG.32581","cool_temperate_dry","temperate_dry"
"ARG.32670","cool_temperate_dry","temperate_dry"
"ARG.32671","cool_temperate_dry","temperate_dry"
"ARG.32672","cool_temperate_dry","temperate_dry"
"ARG.32673","cool_temperate_dry","temperate_dry"
"ARG.32674","cool_temperate_dry","temperate_dry"
"ARG.32675","cool_temperate_dry","temperate_dry"
"ARG.32676","cool_temperate_dry","temperate_dry"
"ARG.32677","cool_temperate_dry","temperate_dry"
"ARG.32678","cool_temperate_dry","temperate_dry"
"ARG.32679","cool_temperate_dry","temperate_dry"
"ARG.32680","cool_temperate_dry","temperate_dry"
"ARG.32681","cool_temperate_dry","temperate_dry"
"ARG.32682","cool_temperate_dry","temperate_dry"
"ARG.32683","cool_temperate_dry","temperate_dry"
"ARG.32684","cool_temperate_dry","temperate_dry"
"ARG.32685","cool_temperate_dry","temperate_dry"
"ARG.32686","cool_temperate_dry","temperate_dry"
"ARG.32687","cool_temperate_dry","temperate_dry"
"ARG.32688","cool_temperate_dry","temperate_dry"
"ARG.32689","cool_temperate_dry","temperate_dry"
"ARG.32690","cool_temperate_dry","temperate_dry"
"ARG.32691","cool_temperate_dry","temperate_dry"
"ARG.32692","cool_temperate_dry","temperate_dry"
"ARG.32693","cool_temperate_dry","temperate_dry"
"ARG.32694","cool_temperate_dry","temperate_dry"
"ARG.32695","cool_temperate_dry","temperate_dry"
"ARG.32696","cool_temperate_dry","temperate_dry"
"ARG.32697","cool_temperate_dry","temperate_dry"
"ARG.32698","cool_temperate_dry","temperate_dry"
"ARG.32699","cool_temperate_dry","temperate_dry"
"ARG.32700","polar_moist","temperate_moist"
"ARG.32701","cool_temperate_dry","temperate_dry"
"ARG.32702","cool_temperate_dry","temperate_dry"
"ARG.32703","polar_moist","temperate_moist"
"ARG.32704","polar_moist","temperate_moist"
"ARG.32709","polar_moist","temperate_moist"
"ARG.32710","polar_dry","temperate_dry"
"ARG.32711","polar_dry","temperate_dry"
"ARG.32803","cool_temperate_dry","temperate_dry"
"ARG.32804","cool_temperate_dry","temperate_dry"
"ARG.32805","cool_temperate_dry","temperate_dry"
"ARG.32806","cool_temperate_dry","temperate_dry"
"ARG.32807","cool_temperate_dry","temperate_dry"
"ARG.32808","cool_temperate_dry","temperate_dry"
"ARG.32809","cool_temperate_dry","temperate_dry"
"ARG.32810","cool_temperate_dry","temperate_dry"
"ARG.32811","cool_temperate_dry","temperate_dry"
"ARG.32812","cool_temperate_dry","temperate_dry"
"ARG.32813","cool_temperate_dry","temperate_dry"
"ARG.32814","cool_temperate_dry","temperate_dry"
"ARG.32815","cool_temperate_dry","temperate_dry"
"ARG.32816","cool_temperate_dry","temperate_dry"
"ARG.32817","cool_temperate_dry","temperate_dry"
"ARG.32818","cool_temperate_dry","temperate_dry"
"ARG.32819","cool_temperate_dry","temperate_dry"
"ARG.32820","cool_temperate_dry","temperate_dry"
"ARG.32821","cool_temperate_dry","temperate_dry"
"ARG.32822","cool_temperate_dry","temperate_dry"
"ARG.32823","cool_temperate_dry","temperate_dry"
"ARG.32824","cool_temperate_dry","temperate_dry"
"ARG.32825","cool_temperate_dry","temperate_dry"
"ARG.32826","cool_temperate_dry","temperate_dry"
"ARG.32827","warm_temperate_dry","temperate_dry"
"ARG.32828","warm_temperate_dry","temperate_dry"
"ARG.32829","warm_temperate_dry","temperate_dry"
"ARG.32830","warm_temperate_dry","temperate_dry"
"ARG.32831","warm_temperate_dry","temperate_dry"
"ARG.32832","cool_temperate_dry","temperate_dry"
"ARG.32833","cool_temperate_dry","temperate_dry"
"ARG.32834","cool_temperate_dry","temperate_dry"
"ARG.32835","cool_temperate_dry","temperate_dry"
"ARG.32836","cool_temperate_dry","temperate_dry"
"ARG.32837","polar_moist","temperate_moist"
"ARG.32838","polar_moist","temperate_moist"
"ARG.32839","polar_moist","temperate_moist"
"ARG.32840","polar_moist","temperate_moist"
"ARG.32841","polar_moist","temperate_moist"
"ARG.32842","polar_moist","temperate_moist"
"ARG.32843","polar_dry","temperate_dry"
"ARG.32844","polar_dry","temperate_dry"
"ARG.32845","polar_dry","temperate_dry"
"ARG.32846","polar_dry","temperate_dry"
"ARG.32847","polar_dry","temperate_dry"
"ARG.32848","polar_dry","temperate_dry"
"ARG.32937","cool_temperate_dry","temperate_dry"
"ARG.32938","cool_temperate_dry","temperate_dry"
"ARG.32939","cool_temperate_dry","temperate_dry"
"ARG.32940","cool_temperate_dry","temperate_dry"
"ARG.32941","cool_temperate_dry","temperate_dry"
"ARG.32942","cool_temperate_dry","temperate_dry"
"ARG.32943","cool_temperate_dry","temperate_dry"
"ARG.32944","cool_temperate_dry","temperate_dry"
"ARG.32945","cool_temperate_dry","temperate_dry"
"ARG.32946","cool_temperate_dry","temperate_dry"
"ARG.32947","cool_temperate_dry","temperate_dry"
"ARG.32948","cool_temperate_dry","temperate_dry"
"ARG.32949","cool_temperate_dry","temperate_dry"
"ARG.32950","cool_temperate_dry","temperate_dry"
"ARG.32951","cool_temperate_dry","temperate_dry"
"ARG.32952","cool_temperate_dry","temperate_dry"
"ARG.32953","cool_temperate_dry","temperate_dry"
"ARG.32954","cool_temperate_dry","temperate_dry"
"ARG.32955","cool_temperate_dry","temperate_dry"
"ARG.32956","cool_temperate_dry","temperate_dry"
"ARG.32957","cool_temperate_dry","temperate_dry"
"ARG.32958","cool_temperate_dry","temperate_dry"
"ARG.32959","cool_temperate_dry","temperate_dry"
"ARG.32960","cool_temperate_dry","temperate_dry"
"ARG.32961","cool_temperate_dry","temperate_dry"
"ARG.32962","warm_temperate_dry","temperate_dry"
"ARG.32963","warm_temperate_dry","temperate_dry"
"ARG.32964","warm_temperate_dry","temperate_dry"
"ARG.32965","warm_temperate_dry","temperate_dry"
"ARG.32966","warm_temperate_dry","temperate_dry"
"ARG.32967","warm_temperate_dry","temperate_dry"
"ARG.32968","cool_temperate_dry","temperate_dry"
"ARG.32969","cool_temperate_dry","temperate_dry"
"ARG.32970","cool_temperate_dry","temperate_dry"
"ARG.32971","warm_temperate_dry","temperate_dry"
"ARG.32972","cool_temperate_dry","temperate_dry"
"ARG.32973","cool_temperate_dry","temperate_dry"
"ARG.32974","polar_moist","temperate_moist"
"ARG.32975","polar_moist","temperate_moist"
"ARG.32976","polar_moist","temperate_moist"
"ARG.32977","cool_temperate_dry","temperate_dry"
"ARG.32978","cool_temperate_dry","temperate_dry"
"ARG.32979","cool_temperate_dry","temperate_dry"
"ARG.32980","cool_temperate_dry","temperate_dry"
"ARG.32981","cool_temperate_dry","temperate_dry"
"ARG.32982","polar_dry","temperate_dry"
"ARG.32983","polar_dry","temperate_dry"
"ARG.32984","polar_dry","temperate_dry"
"ARG.32985","polar_dry","temperate_dry"
"ARG.33071","cool_temperate_dry","temperate_dry"
"ARG.33072","cool_temperate_dry","temperate_dry"
"ARG.33073","cool_temperate_dry","temperate_dry"
"ARG.33074","cool_temperate_dry","temperate_dry"
"ARG.33075","cool_temperate_dry","temperate_dry"
"ARG.33076","cool_temperate_dry","temperate_dry"
"ARG.33077","cool_temperate_dry","temperate_dry"
"ARG.33078","cool_temperate_dry","temperate_dry"
"ARG.33079","warm_temperate_dry","temperate_dry"
"ARG.33080","cool_temperate_dry","temperate_dry"
"ARG.33081","cool_temperate_dry","temperate_dry"
"ARG.33082","cool_temperate_dry","temperate_dry"
"ARG.33083","cool_temperate_dry","temperate_dry"
"ARG.33084","cool_temperate_dry","temperate_dry"
"ARG.33085","warm_temperate_dry","temperate_dry"
"ARG.33086","cool_temperate_dry","temperate_dry"
"ARG.33087","cool_temperate_dry","temperate_dry"
"ARG.33088","cool_temperate_dry","temperate_dry"
"ARG.33089","cool_temperate_dry","temperate_dry"
"ARG.33090","cool_temperate_dry","temperate_dry"
"ARG.33091","cool_temperate_dry","temperate_dry"
"ARG.33092","cool_temperate_dry","temperate_dry"
"ARG.33093","warm_temperate_dry","temperate_dry"
"ARG.33094","warm_temperate_dry","temperate_dry"
"ARG.33095","warm_temperate_dry","temperate_dry"
"ARG.33096","warm_temperate_dry","temperate_dry"
"ARG.33097","cool_temperate_dry","temperate_dry"
"ARG.33098","warm_temperate_dry","temperate_dry"
"ARG.33099","warm_temperate_dry","temperate_dry"
"ARG.33100","cool_temperate_dry","temperate_dry"
"ARG.33101","cool_temperate_dry","temperate_dry"
"ARG.33102","cool_temperate_dry","temperate_dry"
"ARG.33103","warm_temperate_dry","temperate_dry"
