EDGEitems;iea_product;iea_flows;REMINDitems_in;REMINDitems_out;REMINDitems_tech;Weight;Comment
;COALTAR;RAIL;seliq;fepet;tdpet;0;
;COALTAR;PIPELINE;seliq;fepet;tdpet;0;
;COALTAR;DOMESNAV;seliq;fepet;tdpet;0;
;COALTAR;TRNONSPE;seliq;fepet;tdpet;0;
;COALTAR;MARBUNK;seliq;fepet;tdpet;0;
;COALTAR;AVBUNK;seliq;fepet;tdpet;0;
;CRNGFEED;DISTLOSS;seliq;fepet;tdpet;0;
;CRNGFEED;DOMESAIR;seliq;fepet;tdpet;0;
;CRNGFEED;ROAD;seliq;fepet;tdpet;0;
;CRNGFEED;RAIL;seliq;fepet;tdpet;0;
;CRNGFEED;PIPELINE;seliq;fepet;tdpet;0;
;CRNGFEED;DOMESNAV;seliq;fepet;tdpet;0;
;CRNGFEED;TRNONSPE;seliq;fepet;tdpet;0;
;CRNGFEED;MARBUNK;seliq;fepet;tdpet;0;
;CRNGFEED;AVBUNK;seliq;fepet;tdpet;0;
;CRUDEOIL;DISTLOSS;seliq;fepet;tdpet;0;
;CRUDEOIL;DOMESAIR;seliq;fepet;tdpet;0;
;CRUDEOIL;ROAD;seliq;fepet;tdpet;0;
;CRUDEOIL;RAIL;seliq;fepet;tdpet;0;
;CRUDEOIL;PIPELINE;seliq;fepet;tdpet;0;
;CRUDEOIL;DOMESNAV;seliq;fepet;tdpet;0;
;CRUDEOIL;TRNONSPE;seliq;fepet;tdpet;0;
;CRUDEOIL;MARBUNK;seliq;fepet;tdpet;0;
;CRUDEOIL;AVBUNK;seliq;fepet;tdpet;0;
;JETGAS;DISTLOSS;seliq;fepet;tdpet;0;
;JETGAS;DOMESAIR;seliq;fepet;tdpet;0;
;JETGAS;ROAD;seliq;fepet;tdpet;0;
;JETGAS;RAIL;seliq;fepet;tdpet;0;
;JETGAS;PIPELINE;seliq;fepet;tdpet;0;
;JETGAS;DOMESNAV;seliq;fepet;tdpet;0;
;JETGAS;TRNONSPE;seliq;fepet;tdpet;0;
;JETGAS;MARBUNK;seliq;fepet;tdpet;0;
;JETGAS;AVBUNK;seliq;fepet;tdpet;0;
;LPG;DISTLOSS;seliq;fepet;tdpet;0;
;LPG;DOMESAIR;seliq;fepet;tdpet;0;
;LPG;ROAD;seliq;fepet;tdpet;1;
;LPG;RAIL;seliq;fepet;tdpet;0;
;LPG;PIPELINE;seliq;fepet;tdpet;0;
;LPG;DOMESNAV;seliq;fepet;tdpet;0;
;LPG;TRNONSPE;seliq;fepet;tdpet;0;
;LPG;MARBUNK;seliq;fepet;tdpet;0;
;LPG;AVBUNK;seliq;fepet;tdpet;0;
;LUBRIC;DISTLOSS;seliq;fepet;tdpet;0;
;LUBRIC;DOMESAIR;seliq;fepet;tdpet;0;
;LUBRIC;ROAD;seliq;fepet;tdpet;1;
;LUBRIC;RAIL;seliq;fepet;tdpet;0;
;LUBRIC;PIPELINE;seliq;fepet;tdpet;0;
;LUBRIC;DOMESNAV;seliq;fepet;tdpet;0;
;LUBRIC;TRNONSPE;seliq;fepet;tdpet;0;
;LUBRIC;MARBUNK;seliq;fepet;tdpet;0;
;LUBRIC;AVBUNK;seliq;fepet;tdpet;0;
;NAPHTHA;DISTLOSS;seliq;fepet;tdpet;0;
;NAPHTHA;DOMESAIR;seliq;fepet;tdpet;0;
;NAPHTHA;ROAD;seliq;fepet;tdpet;1;
;NAPHTHA;RAIL;seliq;fepet;tdpet;0;
;NAPHTHA;PIPELINE;seliq;fepet;tdpet;0;
;NAPHTHA;DOMESNAV;seliq;fepet;tdpet;0;
;NAPHTHA;TRNONSPE;seliq;fepet;tdpet;0;
;NAPHTHA;MARBUNK;seliq;fepet;tdpet;0;
;NAPHTHA;AVBUNK;seliq;fepet;tdpet;0;
;NGL;DOMESAIR;seliq;fepet;tdpet;0;
;NGL;ROAD;seliq;fepet;tdpet;1;
;NGL;RAIL;seliq;fepet;tdpet;0;
;NGL;PIPELINE;seliq;fepet;tdpet;0;
;NGL;DOMESNAV;seliq;fepet;tdpet;0;
;NGL;TRNONSPE;seliq;fepet;tdpet;0;
;NGL;MARBUNK;seliq;fepet;tdpet;0;
;NGL;AVBUNK;seliq;fepet;tdpet;0;
;NGL;DISTLOSS;seliq;fepet;tdpet;0;
;NONBIODIES;DOMESAIR;seliq;fepet;tdpet;0;
;NONBIODIES;ROAD;seliq;fepet;tdpet;0;
;NONBIODIES;RAIL;seliq;fepet;tdpet;0;
;NONBIODIES;PIPELINE;seliq;fepet;tdpet;0;
;NONBIODIES;DOMESNAV;seliq;fepet;tdpet;0;
;NONBIODIES;TRNONSPE;seliq;fepet;tdpet;0;
;NONBIODIES;MARBUNK;seliq;fepet;tdpet;0;
;NONBIODIES;AVBUNK;seliq;fepet;tdpet;0;
;NONBIODIES;DISTLOSS;seliq;fepet;tdpet;0;
;NONBIOGASO;DOMESAIR;seliq;fepet;tdpet;0;
;NONBIOGASO;ROAD;seliq;fepet;tdpet;1;
;NONBIOGASO;RAIL;seliq;fepet;tdpet;0;
;NONBIOGASO;PIPELINE;seliq;fepet;tdpet;0;
;NONBIOGASO;DOMESNAV;seliq;fepet;tdpet;0;
;NONBIOGASO;TRNONSPE;seliq;fepet;tdpet;0;
;NONBIOGASO;MARBUNK;seliq;fepet;tdpet;0;
;NONBIOGASO;AVBUNK;seliq;fepet;tdpet;0;
;NONBIOGASO;DISTLOSS;seliq;fepet;tdpet;-1;
;NONBIOJETK;DOMESAIR;seliq;fepet;tdpet;0;
;NONBIOJETK;ROAD;seliq;fepet;tdpet;0;
;NONBIOJETK;RAIL;seliq;fepet;tdpet;0;
;NONBIOJETK;PIPELINE;seliq;fepet;tdpet;0;
;NONBIOJETK;DOMESNAV;seliq;fepet;tdpet;0;
;NONBIOJETK;TRNONSPE;seliq;fepet;tdpet;0;
;NONBIOJETK;MARBUNK;seliq;fepet;tdpet;0;
;NONBIOJETK;AVBUNK;seliq;fepet;tdpet;0;
;NONBIOJETK;DISTLOSS;seliq;fepet;tdpet;0;
;NONCRUDE;DOMESAIR;seliq;fepet;tdpet;0;
;NONCRUDE;ROAD;seliq;fepet;tdpet;0;
;NONCRUDE;RAIL;seliq;fepet;tdpet;0;
;NONCRUDE;PIPELINE;seliq;fepet;tdpet;0;
;NONCRUDE;DOMESNAV;seliq;fepet;tdpet;0;
;NONCRUDE;TRNONSPE;seliq;fepet;tdpet;0;
;NONCRUDE;MARBUNK;seliq;fepet;tdpet;0;
;NONCRUDE;AVBUNK;seliq;fepet;tdpet;0;
;NONCRUDE;DISTLOSS;seliq;fepet;tdpet;0;
;OBIOLIQ;DOMESAIR;seliq;fepet;tdpet;0;
;OBIOLIQ;ROAD;seliq;fepet;tdpet;1;
;OBIOLIQ;RAIL;seliq;fepet;tdpet;0;
;OBIOLIQ;PIPELINE;seliq;fepet;tdpet;0;
;OBIOLIQ;DOMESNAV;seliq;fepet;tdpet;0;
;OBIOLIQ;TRNONSPE;seliq;fepet;tdpet;0;
;OBIOLIQ;MARBUNK;seliq;fepet;tdpet;0;
;OBIOLIQ;AVBUNK;seliq;fepet;tdpet;0;
;OBIOLIQ;DISTLOSS;seliq;fepet;tdpet;0;
;ONONSPEC;DOMESAIR;seliq;fepet;tdpet;0;
;ONONSPEC;ROAD;seliq;fepet;tdpet;1;
;ONONSPEC;RAIL;seliq;fepet;tdpet;0;
;ONONSPEC;PIPELINE;seliq;fepet;tdpet;0;
;ONONSPEC;DOMESNAV;seliq;fepet;tdpet;0;
;ONONSPEC;TRNONSPE;seliq;fepet;tdpet;0;
;ONONSPEC;MARBUNK;seliq;fepet;tdpet;0;
;ONONSPEC;AVBUNK;seliq;fepet;tdpet;0;
;ONONSPEC;DISTLOSS;seliq;fepet;tdpet;0;
;OTHKERO;DOMESAIR;seliq;fepet;tdpet;0;
;OTHKERO;ROAD;seliq;fepet;tdpet;0;
;OTHKERO;RAIL;seliq;fepet;tdpet;0;
;OTHKERO;PIPELINE;seliq;fepet;tdpet;0;
;OTHKERO;DOMESNAV;seliq;fepet;tdpet;0;
;OTHKERO;TRNONSPE;seliq;fepet;tdpet;0;
;OTHKERO;MARBUNK;seliq;fepet;tdpet;0;
;OTHKERO;AVBUNK;seliq;fepet;tdpet;0;
;OTHKERO;DISTLOSS;seliq;fepet;tdpet;0;
;PARWAX;DOMESAIR;seliq;fepet;tdpet;0;
;PARWAX;ROAD;seliq;fepet;tdpet;1;
;PARWAX;RAIL;seliq;fepet;tdpet;0;
;PARWAX;PIPELINE;seliq;fepet;tdpet;0;
;PARWAX;DOMESNAV;seliq;fepet;tdpet;0;
;PARWAX;TRNONSPE;seliq;fepet;tdpet;0;
;PARWAX;MARBUNK;seliq;fepet;tdpet;0;
;PARWAX;AVBUNK;seliq;fepet;tdpet;0;
;PARWAX;DISTLOSS;seliq;fepet;tdpet;0;
;REFFEEDS;DOMESAIR;seliq;fepet;tdpet;0;
;REFFEEDS;ROAD;seliq;fepet;tdpet;0;
;REFFEEDS;RAIL;seliq;fepet;tdpet;0;
;REFFEEDS;PIPELINE;seliq;fepet;tdpet;0;
;REFFEEDS;DOMESNAV;seliq;fepet;tdpet;0;
;REFFEEDS;TRNONSPE;seliq;fepet;tdpet;0;
;REFFEEDS;MARBUNK;seliq;fepet;tdpet;0;
;REFFEEDS;AVBUNK;seliq;fepet;tdpet;0;
;REFFEEDS;DISTLOSS;seliq;fepet;tdpet;0;
;REFINGAS;DOMESAIR;seliq;fepet;tdpet;0;
;REFINGAS;ROAD;seliq;fepet;tdpet;0;
;REFINGAS;RAIL;seliq;fepet;tdpet;0;
;REFINGAS;PIPELINE;seliq;fepet;tdpet;0;
;REFINGAS;DOMESNAV;seliq;fepet;tdpet;0;
;REFINGAS;TRNONSPE;seliq;fepet;tdpet;0;
;REFINGAS;MARBUNK;seliq;fepet;tdpet;0;
;REFINGAS;AVBUNK;seliq;fepet;tdpet;0;
;REFINGAS;DISTLOSS;seliq;fepet;tdpet;0;
;RESFUEL;DOMESAIR;seliq;fepet;tdpet;0;
;RESFUEL;ROAD;seliq;fepet;tdpet;0;
;RESFUEL;RAIL;seliq;fepet;tdpet;0;
;RESFUEL;PIPELINE;seliq;fepet;tdpet;0;
;RESFUEL;DOMESNAV;seliq;fepet;tdpet;0;
;RESFUEL;TRNONSPE;seliq;fepet;tdpet;0;
;RESFUEL;MARBUNK;seliq;fepet;tdpet;0;
;RESFUEL;AVBUNK;seliq;fepet;tdpet;0;
;RESFUEL;DISTLOSS;seliq;fepet;tdpet;0;
;WHITESP;DOMESAIR;seliq;fepet;tdpet;0;
;WHITESP;ROAD;seliq;fepet;tdpet;1;
;WHITESP;RAIL;seliq;fepet;tdpet;0;
;WHITESP;PIPELINE;seliq;fepet;tdpet;0;
;WHITESP;DOMESNAV;seliq;fepet;tdpet;0;
;WHITESP;TRNONSPE;seliq;fepet;tdpet;0;
;WHITESP;MARBUNK;seliq;fepet;tdpet;0;
;WHITESP;AVBUNK;seliq;fepet;tdpet;0;
;WHITESP;DISTLOSS;seliq;fepet;tdpet;0;
;HARDCOAL;AGRICULT;seso;fesos;tdsos;1;
;BROWN;AGRICULT;seso;fesos;tdsos;1;
;PATFUEL;AGRICULT;seso;fesos;tdsos;1;
;MUNWASTER;AGRICULT;seso;fesos;tdsos;1;
;MUNWASTEN;AGRICULT;seso;fesos;tdsos;1;
;INDWASTE;AGRICULT;seso;fesos;tdsos;1;
;RENEWNS;AGRICULT;seso;fesos;tdsos;1;
;BKB;AGRICULT;seso;fesos;tdsos;1;
;ANTCOAL;AGRICULT;seso;fesos;tdsos;1;
;COKCOAL;AGRICULT;seso;fesos;tdsos;1;
;BITCOAL;AGRICULT;seso;fesos;tdsos;1;
;SUBCOAL;AGRICULT;seso;fesos;tdsos;1;
;LIGNITE;AGRICULT;seso;fesos;tdsos;1;
;PETCOKE;AGRICULT;seso;fesos;tdsos;1;
;OVENCOKE;AGRICULT;seso;fesos;tdsos;1;
;PEAT;AGRICULT;seso;fesos;tdsos;1;
;PEATPROD;AGRICULT;seso;fesos;tdsos;1;
;PRIMSBIO;AGRICULT;seso;fesos;tdsos;1;
;CHARCOAL;AGRICULT;seso;fesos;tdsos;1;
;OILSHALE;AGRICULT;seso;fesos;tdsos;1;
;GASCOKE;AGRICULT;seso;fesos;tdsos;1;
;MUNWASTER;COMMPUB;seso;fesos;tdsos;1;
;MUNWASTEN;COMMPUB;seso;fesos;tdsos;1;
;INDWASTE;COMMPUB;seso;fesos;tdsos;1;
;RENEWNS;COMMPUB;seso;fesos;tdsos;1;
;PEAT;COMMPUB;seso;fesos;tdsos;1;
;PEATPROD;COMMPUB;seso;fesos;tdsos;1;
;PRIMSBIO;COMMPUB;seso;fesos;tdsos;1;
;CHARCOAL;COMMPUB;seso;fesos;tdsos;1;
;HARDCOAL;COMMPUB;seso;fesos;tdsos;1;
;BROWN;COMMPUB;seso;fesos;tdsos;1;
;PATFUEL;COMMPUB;seso;fesos;tdsos;1;
;BKB;COMMPUB;seso;fesos;tdsos;1;
;ANTCOAL;COMMPUB;seso;fesos;tdsos;1;
;COKCOAL;COMMPUB;seso;fesos;tdsos;1;
;BITCOAL;COMMPUB;seso;fesos;tdsos;1;
;SUBCOAL;COMMPUB;seso;fesos;tdsos;1;
;LIGNITE;COMMPUB;seso;fesos;tdsos;1;
;OVENCOKE;COMMPUB;seso;fesos;tdsos;1;
;OILSHALE;COMMPUB;seso;fesos;tdsos;1;
;GASCOKE;COMMPUB;seso;fesos;tdsos;1;
;PETCOKE;COMMPUB;seso;fesos;tdsos;1;
;HARDCOAL;EBLASTFUR;seso;fesos;tdsos;1;
;BROWN;EBLASTFUR;seso;fesos;tdsos;1;
;PATFUEL;EBLASTFUR;seso;fesos;tdsos;1;
;MUNWASTER;EBLASTFUR;seso;fesos;tdsos;1;
;MUNWASTEN;EBLASTFUR;seso;fesos;tdsos;1;
;INDWASTE;EBLASTFUR;seso;fesos;tdsos;1;
;RENEWNS;EBLASTFUR;seso;fesos;tdsos;1;
;BKB;EBLASTFUR;seso;fesos;tdsos;1;
;ANTCOAL;EBLASTFUR;seso;fesos;tdsos;1;
;COKCOAL;EBLASTFUR;seso;fesos;tdsos;1;
;BITCOAL;EBLASTFUR;seso;fesos;tdsos;1;
;SUBCOAL;EBLASTFUR;seso;fesos;tdsos;1;
;LIGNITE;EBLASTFUR;seso;fesos;tdsos;1;
;PETCOKE;EBLASTFUR;seso;fesos;tdsos;1;
;OVENCOKE;EBLASTFUR;seso;fesos;tdsos;1;
;PEAT;EBLASTFUR;seso;fesos;tdsos;1;
;PEATPROD;EBLASTFUR;seso;fesos;tdsos;1;
;PRIMSBIO;EBLASTFUR;seso;fesos;tdsos;1;
;CHARCOAL;EBLASTFUR;seso;fesos;tdsos;1;
;OILSHALE;EBLASTFUR;seso;fesos;tdsos;1;
;GASCOKE;EBLASTFUR;seso;fesos;tdsos;1;
;HARDCOAL;ECOKEOVS;seso;fesos;tdsos;1;
;BROWN;ECOKEOVS;seso;fesos;tdsos;1;
;PATFUEL;ECOKEOVS;seso;fesos;tdsos;1;
;MUNWASTER;ECOKEOVS;seso;fesos;tdsos;1;
;MUNWASTEN;ECOKEOVS;seso;fesos;tdsos;1;
;INDWASTE;ECOKEOVS;seso;fesos;tdsos;1;
;RENEWNS;ECOKEOVS;seso;fesos;tdsos;1;
;BKB;ECOKEOVS;seso;fesos;tdsos;1;
;ANTCOAL;ECOKEOVS;seso;fesos;tdsos;1;
;COKCOAL;ECOKEOVS;seso;fesos;tdsos;1;
;BITCOAL;ECOKEOVS;seso;fesos;tdsos;1;
;SUBCOAL;ECOKEOVS;seso;fesos;tdsos;1;
;LIGNITE;ECOKEOVS;seso;fesos;tdsos;1;
;PETCOKE;ECOKEOVS;seso;fesos;tdsos;1;
;OVENCOKE;ECOKEOVS;seso;fesos;tdsos;1;
;PEAT;ECOKEOVS;seso;fesos;tdsos;1;
;PEATPROD;ECOKEOVS;seso;fesos;tdsos;1;
;PRIMSBIO;ECOKEOVS;seso;fesos;tdsos;1;
;CHARCOAL;ECOKEOVS;seso;fesos;tdsos;1;
;OILSHALE;ECOKEOVS;seso;fesos;tdsos;1;
;GASCOKE;ECOKEOVS;seso;fesos;tdsos;1;
;HARDCOAL;FISHING;seso;fesos;tdsos;1;
;BROWN;FISHING;seso;fesos;tdsos;1;
;PATFUEL;FISHING;seso;fesos;tdsos;1;
;MUNWASTER;FISHING;seso;fesos;tdsos;1;
;MUNWASTEN;FISHING;seso;fesos;tdsos;1;
;INDWASTE;FISHING;seso;fesos;tdsos;1;
;RENEWNS;FISHING;seso;fesos;tdsos;1;
;BKB;FISHING;seso;fesos;tdsos;1;
;ANTCOAL;FISHING;seso;fesos;tdsos;1;
;COKCOAL;FISHING;seso;fesos;tdsos;1;
;BITCOAL;FISHING;seso;fesos;tdsos;1;
;SUBCOAL;FISHING;seso;fesos;tdsos;1;
;LIGNITE;FISHING;seso;fesos;tdsos;1;
;PETCOKE;FISHING;seso;fesos;tdsos;1;
;OVENCOKE;FISHING;seso;fesos;tdsos;1;
;PEAT;FISHING;seso;fesos;tdsos;1;
;PEATPROD;FISHING;seso;fesos;tdsos;1;
;PRIMSBIO;FISHING;seso;fesos;tdsos;1;
;CHARCOAL;FISHING;seso;fesos;tdsos;1;
;OILSHALE;FISHING;seso;fesos;tdsos;1;
;GASCOKE;FISHING;seso;fesos;tdsos;1;
;HARDCOAL;NONENUSE;seso;fesos;tdsos;1;
;BROWN;NONENUSE;seso;fesos;tdsos;1;
;PATFUEL;NONENUSE;seso;fesos;tdsos;1;
;MUNWASTER;NONENUSE;seso;fesos;tdsos;1;
;MUNWASTEN;NONENUSE;seso;fesos;tdsos;1;
;INDWASTE;NONENUSE;seso;fesos;tdsos;1;
;RENEWNS;NONENUSE;seso;fesos;tdsos;1;
;BKB;NONENUSE;seso;fesos;tdsos;1;
;ANTCOAL;NONENUSE;seso;fesos;tdsos;1;
;COKCOAL;NONENUSE;seso;fesos;tdsos;1;
;BITCOAL;NONENUSE;seso;fesos;tdsos;1;
;SUBCOAL;NONENUSE;seso;fesos;tdsos;1;
;LIGNITE;NONENUSE;seso;fesos;tdsos;1;
;PETCOKE;NONENUSE;seso;fesos;tdsos;1;
;OVENCOKE;NONENUSE;seso;fesos;tdsos;1;
;PEAT;NONENUSE;seso;fesos;tdsos;1;
;PEATPROD;NONENUSE;seso;fesos;tdsos;1;
;PRIMSBIO;NONENUSE;seso;fesos;tdsos;1;
;CHARCOAL;NONENUSE;seso;fesos;tdsos;1;
;OILSHALE;NONENUSE;seso;fesos;tdsos;1;
;GASCOKE;NONENUSE;seso;fesos;tdsos;1;
;HARDCOAL;ONONSPEC;seso;fesos;tdsos;1;
;BROWN;ONONSPEC;seso;fesos;tdsos;1;
;PATFUEL;ONONSPEC;seso;fesos;tdsos;1;
;MUNWASTER;ONONSPEC;seso;fesos;tdsos;1;
;MUNWASTEN;ONONSPEC;seso;fesos;tdsos;1;
;INDWASTE;ONONSPEC;seso;fesos;tdsos;1;
