"Nr","version","scenario","foodgroup","parent","functional_form_income","functional_form_z","functional_merging_add","z","gdp_scen","pop_scen","z_scen","calibration_type","calibration_start","calibration_end","para_1","para_2","para_3","para_4","para_5","para_6","R2","R2adj","start_1","start_2","start_3","start_4","start_5","start_6"
"469","new","SSP3","sugar","totalSugar","y~a + x^b",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","new","SSP3","sugar","totalSugar","y~a + b*x^c",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471","new","SSP3","sugr_beet","totalSugar","y~(a * x)/(b + x)",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472","new","SSP3","sugr_beet","totalSugar","y~a/x + b",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473","new","SSP3","sugr_beet","totalSugar","y~a * x^b",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474","new","SSP3","sugr_beet","totalSugar","y~a + x^b",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475","new","SSP3","sugr_beet","totalSugar","y~a + b*x^c",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476","new","SSP3","sugr_cane","totalSugar","y~(a * x)/(b + x)",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477","new","SSP3","sugr_cane","totalSugar","y~a/x + b",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","new","SSP3","sugr_cane","totalSugar","y~a * x^b",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479","new","SSP3","sugr_cane","totalSugar","y~a + x^b",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","new","SSP3","sugr_cane","totalSugar","y~a + b*x^c",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","new","SSP3","nonprocessed","plants","y~(a * x)/(b + x)",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482","new","SSP3","nonprocessed","plants","y~a/x + b",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483","new","SSP3","nonprocessed","plants","y~a * x^b",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","new","SSP3","nonprocessed","plants","y~a + x^b",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485","new","SSP3","nonprocessed","plants","y~a + b*x^c",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486","new","SSP3","others","nonprocessed","y~(a * x)/(b + x)",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","new","SSP3","others","nonprocessed","y~a/x + b",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488","new","SSP3","others","nonprocessed","y~a * x^b",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489","new","SSP3","others","nonprocessed","y~a + x^b",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490","new","SSP3","others","nonprocessed","y~a + b*x^c",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491","new","SSP3","staples","nonprocessed","y~(a * x)/(b + x)",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492","new","SSP3","staples","nonprocessed","y~a/x + b",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493","new","SSP3","staples","nonprocessed","y~a * x^b",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494","new","SSP3","staples","nonprocessed","y~a + x^b",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495","new","SSP3","staples","nonprocessed","y~a + b*x^c",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","new","SSP3","rootsTubers","staples","y~(a * x)/(b + x)",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","new","SSP3","rootsTubers","staples","y~a/x + b",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","new","SSP3","rootsTubers","staples","y~a * x^b",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499","new","SSP3","rootsTubers","staples","y~a + x^b",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500","new","SSP3","rootsTubers","staples","y~a + b*x^c",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501","new","SSP3","cassav_sp","rootsTubers","y~(a * x)/(b + x)",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502","new","SSP3","cassav_sp","rootsTubers","y~a/x + b",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","new","SSP3","cassav_sp","rootsTubers","y~a * x^b",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504","new","SSP3","cassav_sp","rootsTubers","y~a + x^b",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","new","SSP3","cassav_sp","rootsTubers","y~a + b*x^c",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506","new","SSP3","potato","rootsTubers","y~(a * x)/(b + x)",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507","new","SSP3","potato","rootsTubers","y~a/x + b",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508","new","SSP3","potato","rootsTubers","y~a * x^b",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509","new","SSP3","potato","rootsTubers","y~a + x^b",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510","new","SSP3","potato","rootsTubers","y~a + b*x^c",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","new","SSP3","cerealRest","staples","y~(a * x)/(b + x)",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","new","SSP3","cerealRest","staples","y~a/x + b",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","new","SSP3","cerealRest","staples","y~a * x^b",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","new","SSP3","cerealRest","staples","y~a + x^b",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","new","SSP3","cerealRest","staples","y~a + b*x^c",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","new","SSP3","cereals","cerealRest","y~(a * x)/(b + x)",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","new","SSP3","cereals","cerealRest","y~a/x + b",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","new","SSP3","cereals","cerealRest","y~a * x^b",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","new","SSP3","cereals","cerealRest","y~a + x^b",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","new","SSP3","cereals","cerealRest","y~a + b*x^c",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","new","SSP3","maiz","cereals","y~(a * x)/(b + x)",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","new","SSP3","maiz","cereals","y~a/x + b",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","new","SSP3","maiz","cereals","y~a * x^b",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","new","SSP3","maiz","cereals","y~a + x^b",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","new","SSP3","maiz","cereals","y~a + b*x^c",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","new","SSP3","rapeseed","cereals","y~(a * x)/(b + x)",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","new","SSP3","rapeseed","cereals","y~a/x + b",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528","new","SSP3","rapeseed","cereals","y~a * x^b",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529","new","SSP3","rapeseed","cereals","y~a + x^b",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530","new","SSP3","rapeseed","cereals","y~a + b*x^c",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531","new","SSP3","tece","cereals","y~(a * x)/(b + x)",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","new","SSP3","tece","cereals","y~a/x + b",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533","new","SSP3","tece","cereals","y~a * x^b",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"534","new","SSP3","tece","cereals","y~a + x^b",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535","new","SSP3","tece","cereals","y~a + b*x^c",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536","new","SSP3","trce","cereals","y~(a * x)/(b + x)",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537","new","SSP3","trce","cereals","y~a/x + b",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538","new","SSP3","trce","cereals","y~a * x^b",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","new","SSP3","trce","cereals","y~a + x^b",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540","new","SSP3","trce","cereals","y~a + b*x^c",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541","new","SSP3","rest","cerealRest","y~(a * x)/(b + x)",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542","new","SSP3","rest","cerealRest","y~a/x + b",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","new","SSP3","rest","cerealRest","y~a * x^b",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"544","new","SSP3","rest","cerealRest","y~a + x^b",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545","new","SSP3","rest","cerealRest","y~a + b*x^c",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546","new","SSP3","groundnut","rest","y~(a * x)/(b + x)",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547","new","SSP3","groundnut","rest","y~a/x + b",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548","new","SSP3","groundnut","rest","y~a * x^b",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549","new","SSP3","groundnut","rest","y~a + x^b",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550","new","SSP3","groundnut","rest","y~a + b*x^c",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551","new","SSP3","puls_pro","rest","y~(a * x)/(b + x)",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552","new","SSP3","puls_pro","rest","y~a/x + b",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553","new","SSP3","puls_pro","rest","y~a * x^b",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554","new","SSP3","puls_pro","rest","y~a + x^b",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555","new","SSP3","puls_pro","rest","y~a + b*x^c",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556","new","SSP3","rapeseed","rest","y~(a * x)/(b + x)",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557","new","SSP3","rapeseed","rest","y~a/x + b",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558","new","SSP3","rapeseed","rest","y~a * x^b",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559","new","SSP3","rapeseed","rest","y~a + x^b",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560","new","SSP3","rapeseed","rest","y~a + b*x^c",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561","new","SSP3","soybean","rest","y~(a * x)/(b + x)",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562","new","SSP3","soybean","rest","y~a/x + b",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563","new","SSP3","soybean","rest","y~a * x^b",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564","new","SSP3","soybean","rest","y~a + x^b",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565","new","SSP3","soybean","rest","y~a + b*x^c",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566","new","SSP3","sunflower","rest","y~(a * x)/(b + x)",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567","new","SSP3","sunflower","rest","y~a/x + b",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568","new","SSP3","sunflower","rest","y~a * x^b",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569","new","SSP3","sunflower","rest","y~a + x^b",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570","new","SSP3","sunflower","rest","y~a + b*x^c",NA,"1",NA,"SSP3","SSP3","SSP3","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571","new","SSP4","livestock","totalintake","y~(a * x)/(b + x)",NA,"1",NA,"SSP4","SSP4","SSP4","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572","new","SSP4","livestock","totalintake","y~a/x + b",NA,"1",NA,"SSP4","SSP4","SSP4","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573","new","SSP4","livestock","totalintake","y~a * x^b",NA,"1",NA,"SSP4","SSP4","SSP4","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574","new","SSP4","livestock","totalintake","y~a + x^b",NA,"1",NA,"SSP4","SSP4","SSP4","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575","new","SSP4","livestock","totalintake","y~a + b*x^c",NA,"1",NA,"SSP4","SSP4","SSP4","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576","new","SSP4","fish","livestock","y~(a * x)/(b + x)",NA,"1",NA,"SSP4","SSP4","SSP4","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577","new","SSP4","fish","livestock","y~a/x + b",NA,"1",NA,"SSP4","SSP4","SSP4","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578","new","SSP4","fish","livestock","y~a * x^b",NA,"1",NA,"SSP4","SSP4","SSP4","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579","new","SSP4","fish","livestock","y~a + x^b",NA,"1",NA,"SSP4","SSP4","SSP4","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580","new","SSP4","fish","livestock","y~a + b*x^c",NA,"1",NA,"SSP4","SSP4","SSP4","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581","new","SSP4","landanimals","livestock","y~(a * x)/(b + x)",NA,"1",NA,"SSP4","SSP4","SSP4","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582","new","SSP4","landanimals","livestock","y~a/x + b",NA,"1",NA,"SSP4","SSP4","SSP4","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"583","new","SSP4","landanimals","livestock","y~a * x^b",NA,"1",NA,"SSP4","SSP4","SSP4","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584","new","SSP4","landanimals","livestock","y~a + x^b",NA,"1",NA,"SSP4","SSP4","SSP4","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585","new","SSP4","landanimals","livestock","y~a + b*x^c",NA,"1",NA,"SSP4","SSP4","SSP4","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586","new","SSP4","ruminants","landanimals","y~(a * x)/(b + x)",NA,"1",NA,"SSP4","SSP4","SSP4","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587","new","SSP4","ruminants","landanimals","y~a/x + b",NA,"1",NA,"SSP4","SSP4","SSP4","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588","new","SSP4","ruminants","landanimals","y~a * x^b",NA,"1",NA,"SSP4","SSP4","SSP4","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589","new","SSP4","ruminants","landanimals","y~a + x^b",NA,"1",NA,"SSP4","SSP4","SSP4","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"590","new","SSP4","ruminants","landanimals","y~a + b*x^c",NA,"1",NA,"SSP4","SSP4","SSP4","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"591","new","SSP4","livst_milk","ruminants","y~(a * x)/(b + x)",NA,"1",NA,"SSP4","SSP4","SSP4","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"592","new","SSP4","livst_milk","ruminants","y~a/x + b",NA,"1",NA,"SSP4","SSP4","SSP4","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"593","new","SSP4","livst_milk","ruminants","y~a * x^b",NA,"1",NA,"SSP4","SSP4","SSP4","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"594","new","SSP4","livst_milk","ruminants","y~a + x^b",NA,"1",NA,"SSP4","SSP4","SSP4","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"595","new","SSP4","livst_milk","ruminants","y~a + b*x^c",NA,"1",NA,"SSP4","SSP4","SSP4","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"596","new","SSP4","livst_rum","ruminants","y~(a * x)/(b + x)",NA,"1",NA,"SSP4","SSP4","SSP4","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"597","new","SSP4","livst_rum","ruminants","y~a/x + b",NA,"1",NA,"SSP4","SSP4","SSP4","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"598","new","SSP4","livst_rum","ruminants","y~a * x^b",NA,"1",NA,"SSP4","SSP4","SSP4","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
